system,code,display
http://hl7.org/fhir/sid/icd-10-cm,C00.0,Malignant neoplasm of external upper lip
http://hl7.org/fhir/sid/icd-10-cm,C00.1,Malignant neoplasm of external lower lip
http://hl7.org/fhir/sid/icd-10-cm,C00.2,"Malignant neoplasm of external lip, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C00.3,"Malignant neoplasm of upper lip, inner aspect"
http://hl7.org/fhir/sid/icd-10-cm,C00.4,"Malignant neoplasm of lower lip, inner aspect"
http://hl7.org/fhir/sid/icd-10-cm,C00.5,"Malignant neoplasm of lip, unspecified, inner aspect"
http://hl7.org/fhir/sid/icd-10-cm,C00.6,"Malignant neoplasm of commissure of lip, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C00.8,Malignant neoplasm of overlapping sites of lip
http://hl7.org/fhir/sid/icd-10-cm,C00.9,"Malignant neoplasm of lip, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C01,Malignant neoplasm of base of tongue
http://hl7.org/fhir/sid/icd-10-cm,C02.0,Malignant neoplasm of dorsal surface of tongue
http://hl7.org/fhir/sid/icd-10-cm,C02.1,Malignant neoplasm of border of tongue
http://hl7.org/fhir/sid/icd-10-cm,C02.2,Malignant neoplasm of ventral surface of tongue
http://hl7.org/fhir/sid/icd-10-cm,C02.3,"Malignant neoplasm of anterior two-thirds of tongue, part unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C02.4,Malignant neoplasm of lingual tonsil
http://hl7.org/fhir/sid/icd-10-cm,C02.8,Malignant neoplasm of overlapping sites of tongue
http://hl7.org/fhir/sid/icd-10-cm,C02.9,"Malignant neoplasm of tongue, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C04.0,Malignant neoplasm of anterior floor of mouth
http://hl7.org/fhir/sid/icd-10-cm,C04.1,Malignant neoplasm of lateral floor of mouth
http://hl7.org/fhir/sid/icd-10-cm,C04.8,Malignant neoplasm of overlapping sites of floor of mouth
http://hl7.org/fhir/sid/icd-10-cm,C04.9,"Malignant neoplasm of floor of mouth, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C05.0,Malignant neoplasm of hard palate
http://hl7.org/fhir/sid/icd-10-cm,C05.1,Malignant neoplasm of soft palate
http://hl7.org/fhir/sid/icd-10-cm,C05.8,Malignant neoplasm of overlapping sites of palate
http://hl7.org/fhir/sid/icd-10-cm,C05.9,"Malignant neoplasm of palate, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C06.1,Malignant neoplasm of vestibule of mouth
http://hl7.org/fhir/sid/icd-10-cm,C06.80,Malignant neoplasm of overlapping sites of unspecified parts of mouth
http://hl7.org/fhir/sid/icd-10-cm,C06.89,Malignant neoplasm of overlapping sites of other parts of mouth
http://hl7.org/fhir/sid/icd-10-cm,C06.9,"Malignant neoplasm of mouth, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C09.0,Malignant neoplasm of tonsillar fossa
http://hl7.org/fhir/sid/icd-10-cm,C09.1,Malignant neoplasm of tonsillar pillar (anterior) (posterior)
http://hl7.org/fhir/sid/icd-10-cm,C09.8,Malignant neoplasm of overlapping sites of tonsil
http://hl7.org/fhir/sid/icd-10-cm,C09.9,"Malignant neoplasm of tonsil, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C10.2,Malignant neoplasm of lateral wall of oropharynx
http://hl7.org/fhir/sid/icd-10-cm,C10.3,Malignant neoplasm of posterior wall of oropharynx
http://hl7.org/fhir/sid/icd-10-cm,C10.8,Malignant neoplasm of overlapping sites of oropharynx
http://hl7.org/fhir/sid/icd-10-cm,C10.9,"Malignant neoplasm of oropharynx, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C11.0,Malignant neoplasm of superior wall of nasopharynx
http://hl7.org/fhir/sid/icd-10-cm,C11.1,Malignant neoplasm of posterior wall of nasopharynx
http://hl7.org/fhir/sid/icd-10-cm,C11.2,Malignant neoplasm of lateral wall of nasopharynx
http://hl7.org/fhir/sid/icd-10-cm,C11.3,Malignant neoplasm of anterior wall of nasopharynx
http://hl7.org/fhir/sid/icd-10-cm,C11.8,Malignant neoplasm of overlapping sites of nasopharynx
http://hl7.org/fhir/sid/icd-10-cm,C11.9,"Malignant neoplasm of nasopharynx, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C13.2,Malignant neoplasm of posterior wall of hypopharynx
http://hl7.org/fhir/sid/icd-10-cm,C13.8,Malignant neoplasm of overlapping sites of hypopharynx
http://hl7.org/fhir/sid/icd-10-cm,C13.9,"Malignant neoplasm of hypopharynx, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C14.0,"Malignant neoplasm of pharynx, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C14.8,"Malignant neoplasm of overlapping sites of lip, oral cavity and pharynx"
http://hl7.org/fhir/sid/icd-10-cm,C21.0,"Malignant neoplasm of anus, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C21.1,Malignant neoplasm of anal canal
http://hl7.org/fhir/sid/icd-10-cm,C21.8,"Malignant neoplasm of overlapping sites of rectum, anus and anal canal"
http://hl7.org/fhir/sid/icd-10-cm,C22.0,Liver cell carcinoma
http://hl7.org/fhir/sid/icd-10-cm,C22.1,Intrahepatic bile duct carcinoma
http://hl7.org/fhir/sid/icd-10-cm,C22.2,Hepatoblastoma
http://hl7.org/fhir/sid/icd-10-cm,C22.3,Angiosarcoma of liver
http://hl7.org/fhir/sid/icd-10-cm,C22.8,"Malignant neoplasm of liver, primary, unspecified as to type"
http://hl7.org/fhir/sid/icd-10-cm,C22.9,"Malignant neoplasm of liver, not specified as primary or secondary"
http://hl7.org/fhir/sid/icd-10-cm,C23,Malignant neoplasm of gallbladder
http://hl7.org/fhir/sid/icd-10-cm,C24.8,Malignant neoplasm of overlapping sites of biliary tract
http://hl7.org/fhir/sid/icd-10-cm,C24.9,"Malignant neoplasm of biliary tract, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C32.8,Malignant neoplasm of overlapping sites of larynx
http://hl7.org/fhir/sid/icd-10-cm,C32.9,"Malignant neoplasm of larynx, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C34.00,Malignant neoplasm of unspecified main bronchus
http://hl7.org/fhir/sid/icd-10-cm,C34.01,Malignant neoplasm of right main bronchus
http://hl7.org/fhir/sid/icd-10-cm,C34.02,Malignant neoplasm of left main bronchus
http://hl7.org/fhir/sid/icd-10-cm,C34.10,"Malignant neoplasm of upper lobe, unspecified bronchus or lung"
http://hl7.org/fhir/sid/icd-10-cm,C34.11,"Malignant neoplasm of upper lobe, right bronchus or lung"
http://hl7.org/fhir/sid/icd-10-cm,C34.12,"Malignant neoplasm of upper lobe, left bronchus or lung"
http://hl7.org/fhir/sid/icd-10-cm,C34.2,"Malignant neoplasm of middle lobe, bronchus or lung"
http://hl7.org/fhir/sid/icd-10-cm,C34.30,"Malignant neoplasm of lower lobe, unspecified bronchus or lung"
http://hl7.org/fhir/sid/icd-10-cm,C34.31,"Malignant neoplasm of lower lobe, right bronchus or lung"
http://hl7.org/fhir/sid/icd-10-cm,C34.32,"Malignant neoplasm of lower lobe, left bronchus or lung"
http://hl7.org/fhir/sid/icd-10-cm,C34.80,Malignant neoplasm of overlapping sites of unspecified bronchus and lung
http://hl7.org/fhir/sid/icd-10-cm,C34.81,Malignant neoplasm of overlapping sites of right bronchus and lung
http://hl7.org/fhir/sid/icd-10-cm,C34.82,Malignant neoplasm of overlapping sites of left bronchus and lung
http://hl7.org/fhir/sid/icd-10-cm,C34.90,Malignant neoplasm of unspecified part of unspecified bronchus or lung
http://hl7.org/fhir/sid/icd-10-cm,C34.91,Malignant neoplasm of unspecified part of right bronchus or lung
http://hl7.org/fhir/sid/icd-10-cm,C34.92,Malignant neoplasm of unspecified part of left bronchus or lung
http://hl7.org/fhir/sid/icd-10-cm,C43.0,Malignant melanoma of lip
http://hl7.org/fhir/sid/icd-10-cm,C43.10,"Malignant melanoma of unspecified eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C43.111,"Malignant melanoma of right upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C43.112,"Malignant melanoma of right lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C43.121,"Malignant melanoma of left upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C43.122,"Malignant melanoma of left lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C43.20,Malignant melanoma of unspecified ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C43.21,Malignant melanoma of right ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C43.22,Malignant melanoma of left ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C43.30,Malignant melanoma of unspecified part of face
http://hl7.org/fhir/sid/icd-10-cm,C43.31,Malignant melanoma of nose
http://hl7.org/fhir/sid/icd-10-cm,C43.39,Malignant melanoma of other parts of face
http://hl7.org/fhir/sid/icd-10-cm,C43.4,Malignant melanoma of scalp and neck
http://hl7.org/fhir/sid/icd-10-cm,C43.51,Malignant melanoma of anal skin
http://hl7.org/fhir/sid/icd-10-cm,C43.52,Malignant melanoma of skin of breast
http://hl7.org/fhir/sid/icd-10-cm,C43.59,Malignant melanoma of other part of trunk
http://hl7.org/fhir/sid/icd-10-cm,C43.60,"Malignant melanoma of unspecified upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C43.61,"Malignant melanoma of right upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C43.62,"Malignant melanoma of left upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C43.70,"Malignant melanoma of unspecified lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C43.71,"Malignant melanoma of right lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C43.72,"Malignant melanoma of left lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C43.8,Malignant melanoma of overlapping sites of skin
http://hl7.org/fhir/sid/icd-10-cm,C43.9,"Malignant melanoma of skin, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C44.00,Unspecified malignant neoplasm of skin of lip
http://hl7.org/fhir/sid/icd-10-cm,C44.01,Basal cell carcinoma of skin of lip
http://hl7.org/fhir/sid/icd-10-cm,C44.02,Squamous cell carcinoma of skin of lip
http://hl7.org/fhir/sid/icd-10-cm,C44.09,Other specified malignant neoplasm of skin of lip
http://hl7.org/fhir/sid/icd-10-cm,C44.101,"Unspecified malignant neoplasm of skin of unspecified eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1021,"Unspecified malignant neoplasm of skin of right upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1022,"Unspecified malignant neoplasm of skin of right lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1091,"Unspecified malignant neoplasm of skin of left upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1092,"Unspecified malignant neoplasm of skin of left lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.111,"Basal cell carcinoma of skin of unspecified eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1121,"Basal cell carcinoma of skin of right upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1122,"Basal cell carcinoma of skin of right lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1191,"Basal cell carcinoma of skin of left upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1192,"Basal cell carcinoma of skin of left lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.121,"Squamous cell carcinoma of skin of unspecified eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1221,"Squamous cell carcinoma of skin of right upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1222,"Squamous cell carcinoma of skin of right lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1291,"Squamous cell carcinoma of skin of left upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1292,"Squamous cell carcinoma of skin of left lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.191,"Other specified malignant neoplasm of skin of unspecified eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1921,"Other specified malignant neoplasm of skin of right upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1922,"Other specified malignant neoplasm of skin of right lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1991,"Other specified malignant neoplasm of skin of left upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.1992,"Other specified malignant neoplasm of skin of left lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C44.201,Unspecified malignant neoplasm of skin of unspecified ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.202,Unspecified malignant neoplasm of skin of right ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.209,Unspecified malignant neoplasm of skin of left ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.211,Basal cell carcinoma of skin of unspecified ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.212,Basal cell carcinoma of skin of right ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.219,Basal cell carcinoma of skin of left ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.221,Squamous cell carcinoma of skin of unspecified ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.222,Squamous cell carcinoma of skin of right ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.229,Squamous cell carcinoma of skin of left ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.291,Other specified malignant neoplasm of skin of unspecified ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.292,Other specified malignant neoplasm of skin of right ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.299,Other specified malignant neoplasm of skin of left ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C44.300,Unspecified malignant neoplasm of skin of unspecified part of face
http://hl7.org/fhir/sid/icd-10-cm,C44.301,Unspecified malignant neoplasm of skin of nose
http://hl7.org/fhir/sid/icd-10-cm,C44.309,Unspecified malignant neoplasm of skin of other parts of face
http://hl7.org/fhir/sid/icd-10-cm,C44.310,Basal cell carcinoma of skin of unspecified parts of face
http://hl7.org/fhir/sid/icd-10-cm,C44.311,Basal cell carcinoma of skin of nose
http://hl7.org/fhir/sid/icd-10-cm,C44.319,Basal cell carcinoma of skin of other parts of face
http://hl7.org/fhir/sid/icd-10-cm,C44.320,Squamous cell carcinoma of skin of unspecified parts of face
http://hl7.org/fhir/sid/icd-10-cm,C44.321,Squamous cell carcinoma of skin of nose
http://hl7.org/fhir/sid/icd-10-cm,C44.329,Squamous cell carcinoma of skin of other parts of face
http://hl7.org/fhir/sid/icd-10-cm,C44.390,Other specified malignant neoplasm of skin of unspecified parts of face
http://hl7.org/fhir/sid/icd-10-cm,C44.391,Other specified malignant neoplasm of skin of nose
http://hl7.org/fhir/sid/icd-10-cm,C44.399,Other specified malignant neoplasm of skin of other parts of face
http://hl7.org/fhir/sid/icd-10-cm,C44.40,Unspecified malignant neoplasm of skin of scalp and neck
http://hl7.org/fhir/sid/icd-10-cm,C44.41,Basal cell carcinoma of skin of scalp and neck
http://hl7.org/fhir/sid/icd-10-cm,C44.42,Squamous cell carcinoma of skin of scalp and neck
http://hl7.org/fhir/sid/icd-10-cm,C44.49,Other specified malignant neoplasm of skin of scalp and neck
http://hl7.org/fhir/sid/icd-10-cm,C44.501,Unspecified malignant neoplasm of skin of breast
http://hl7.org/fhir/sid/icd-10-cm,C44.509,Unspecified malignant neoplasm of skin of other part of trunk
http://hl7.org/fhir/sid/icd-10-cm,C44.510,Basal cell carcinoma of anal skin
http://hl7.org/fhir/sid/icd-10-cm,C44.511,Basal cell carcinoma of skin of breast
http://hl7.org/fhir/sid/icd-10-cm,C44.519,Basal cell carcinoma of skin of other part of trunk
http://hl7.org/fhir/sid/icd-10-cm,C44.521,Squamous cell carcinoma of skin of breast
http://hl7.org/fhir/sid/icd-10-cm,C44.529,Squamous cell carcinoma of skin of other part of trunk
http://hl7.org/fhir/sid/icd-10-cm,C44.591,Other specified malignant neoplasm of skin of breast
http://hl7.org/fhir/sid/icd-10-cm,C44.599,Other specified malignant neoplasm of skin of other part of trunk
http://hl7.org/fhir/sid/icd-10-cm,C44.601,"Unspecified malignant neoplasm of skin of unspecified upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.602,"Unspecified malignant neoplasm of skin of right upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.609,"Unspecified malignant neoplasm of skin of left upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.611,"Basal cell carcinoma of skin of unspecified upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.612,"Basal cell carcinoma of skin of right upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.619,"Basal cell carcinoma of skin of left upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.621,"Squamous cell carcinoma of skin of unspecified upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.622,"Squamous cell carcinoma of skin of right upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.629,"Squamous cell carcinoma of skin of left upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.691,"Other specified malignant neoplasm of skin of unspecified upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.692,"Other specified malignant neoplasm of skin of right upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.699,"Other specified malignant neoplasm of skin of left upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C44.701,"Unspecified malignant neoplasm of skin of unspecified lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.702,"Unspecified malignant neoplasm of skin of right lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.709,"Unspecified malignant neoplasm of skin of left lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.711,"Basal cell carcinoma of skin of unspecified lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.712,"Basal cell carcinoma of skin of right lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.719,"Basal cell carcinoma of skin of left lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.721,"Squamous cell carcinoma of skin of unspecified lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.722,"Squamous cell carcinoma of skin of right lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.729,"Squamous cell carcinoma of skin of left lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.791,"Other specified malignant neoplasm of skin of unspecified lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.792,"Other specified malignant neoplasm of skin of right lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.799,"Other specified malignant neoplasm of skin of left lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C44.81,Basal cell carcinoma of overlapping sites of skin
http://hl7.org/fhir/sid/icd-10-cm,C44.90,"Unspecified malignant neoplasm of skin, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C44.91,"Basal cell carcinoma of skin, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C44.92,"Squamous cell carcinoma of skin, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C44.99,"Other specified malignant neoplasm of skin, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C46.0,Kaposi's sarcoma of skin
http://hl7.org/fhir/sid/icd-10-cm,C46.1,Kaposi's sarcoma of soft tissue
http://hl7.org/fhir/sid/icd-10-cm,C46.2,Kaposi's sarcoma of palate
http://hl7.org/fhir/sid/icd-10-cm,C46.3,Kaposi's sarcoma of lymph nodes
http://hl7.org/fhir/sid/icd-10-cm,C46.4,Kaposi's sarcoma of gastrointestinal sites
http://hl7.org/fhir/sid/icd-10-cm,C46.50,Kaposi's sarcoma of unspecified lung
http://hl7.org/fhir/sid/icd-10-cm,C46.51,Kaposi's sarcoma of right lung
http://hl7.org/fhir/sid/icd-10-cm,C46.52,Kaposi's sarcoma of left lung
http://hl7.org/fhir/sid/icd-10-cm,C46.7,Kaposi's sarcoma of other sites
http://hl7.org/fhir/sid/icd-10-cm,C46.9,"Kaposi's sarcoma, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C4A.0,Merkel cell carcinoma of lip
http://hl7.org/fhir/sid/icd-10-cm,C4A.10,"Merkel cell carcinoma of unspecified eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C4A.111,"Merkel cell carcinoma of right upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C4A.112,"Merkel cell carcinoma of right lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C4A.121,"Merkel cell carcinoma of left upper eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C4A.122,"Merkel cell carcinoma of left lower eyelid, including canthus"
http://hl7.org/fhir/sid/icd-10-cm,C4A.20,Merkel cell carcinoma of unspecified ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C4A.21,Merkel cell carcinoma of right ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C4A.22,Merkel cell carcinoma of left ear and external auricular canal
http://hl7.org/fhir/sid/icd-10-cm,C4A.30,Merkel cell carcinoma of unspecified part of face
http://hl7.org/fhir/sid/icd-10-cm,C4A.31,Merkel cell carcinoma of nose
http://hl7.org/fhir/sid/icd-10-cm,C4A.39,Merkel cell carcinoma of other parts of face
http://hl7.org/fhir/sid/icd-10-cm,C4A.4,Merkel cell carcinoma of scalp and neck
http://hl7.org/fhir/sid/icd-10-cm,C4A.51,Merkel cell carcinoma of anal skin
http://hl7.org/fhir/sid/icd-10-cm,C4A.52,Merkel cell carcinoma of skin of breast
http://hl7.org/fhir/sid/icd-10-cm,C4A.59,Merkel cell carcinoma of other part of trunk
http://hl7.org/fhir/sid/icd-10-cm,C4A.60,"Merkel cell carcinoma of unspecified upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C4A.61,"Merkel cell carcinoma of right upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C4A.62,"Merkel cell carcinoma of left upper limb, including shoulder"
http://hl7.org/fhir/sid/icd-10-cm,C4A.70,"Merkel cell carcinoma of unspecified lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C4A.71,"Merkel cell carcinoma of right lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C4A.72,"Merkel cell carcinoma of left lower limb, including hip"
http://hl7.org/fhir/sid/icd-10-cm,C4A.8,Merkel cell carcinoma of overlapping sites
http://hl7.org/fhir/sid/icd-10-cm,C4A.9,"Merkel cell carcinoma, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C51.8,Malignant neoplasm of overlapping sites of vulva
http://hl7.org/fhir/sid/icd-10-cm,C51.9,"Malignant neoplasm of vulva, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C52,Malignant neoplasm of vagina
http://hl7.org/fhir/sid/icd-10-cm,C53.0,Malignant neoplasm of endocervix
http://hl7.org/fhir/sid/icd-10-cm,C53.1,Malignant neoplasm of exocervix
http://hl7.org/fhir/sid/icd-10-cm,C53.8,Malignant neoplasm of overlapping sites of cervix uteri
http://hl7.org/fhir/sid/icd-10-cm,C53.9,"Malignant neoplasm of cervix uteri, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C60.1,Malignant neoplasm of glans penis
http://hl7.org/fhir/sid/icd-10-cm,C60.2,Malignant neoplasm of body of penis
http://hl7.org/fhir/sid/icd-10-cm,C60.8,Malignant neoplasm of overlapping sites of penis
http://hl7.org/fhir/sid/icd-10-cm,C60.9,"Malignant neoplasm of penis, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C64.1,"Malignant neoplasm of right kidney, except renal pelvis"
http://hl7.org/fhir/sid/icd-10-cm,C64.2,"Malignant neoplasm of left kidney, except renal pelvis"
http://hl7.org/fhir/sid/icd-10-cm,C64.9,"Malignant neoplasm of unspecified kidney, except renal pelvis"
http://hl7.org/fhir/sid/icd-10-cm,C65.1,Malignant neoplasm of right renal pelvis
http://hl7.org/fhir/sid/icd-10-cm,C65.2,Malignant neoplasm of left renal pelvis
http://hl7.org/fhir/sid/icd-10-cm,C65.9,Malignant neoplasm of unspecified renal pelvis
http://hl7.org/fhir/sid/icd-10-cm,C66.1,Malignant neoplasm of right ureter
http://hl7.org/fhir/sid/icd-10-cm,C66.2,Malignant neoplasm of left ureter
http://hl7.org/fhir/sid/icd-10-cm,C66.9,Malignant neoplasm of unspecified ureter
http://hl7.org/fhir/sid/icd-10-cm,C67.0,Malignant neoplasm of trigone of bladder
http://hl7.org/fhir/sid/icd-10-cm,C67.1,Malignant neoplasm of dome of bladder
http://hl7.org/fhir/sid/icd-10-cm,C67.2,Malignant neoplasm of lateral wall of bladder
http://hl7.org/fhir/sid/icd-10-cm,C67.3,Malignant neoplasm of anterior wall of bladder
http://hl7.org/fhir/sid/icd-10-cm,C67.4,Malignant neoplasm of posterior wall of bladder
http://hl7.org/fhir/sid/icd-10-cm,C67.5,Malignant neoplasm of bladder neck
http://hl7.org/fhir/sid/icd-10-cm,C67.6,Malignant neoplasm of ureteric orifice
http://hl7.org/fhir/sid/icd-10-cm,C67.8,Malignant neoplasm of overlapping sites of bladder
http://hl7.org/fhir/sid/icd-10-cm,C67.9,"Malignant neoplasm of bladder, unspecified"
http://hl7.org/fhir/sid/icd-10-cm,C68.0,Malignant neoplasm of urethra
http://hl7.org/fhir/sid/icd-10-cm,C68.1,Malignant neoplasm of paraurethral glands
http://hl7.org/fhir/sid/icd-10-cm,C78.00,Secondary malignant neoplasm of unspecified lung
http://hl7.org/fhir/sid/icd-10-cm,C78.01,Secondary malignant neoplasm of right lung
http://hl7.org/fhir/sid/icd-10-cm,C78.02,Secondary malignant neoplasm of left lung
http://hl7.org/fhir/sid/icd-10-cm,C78.7,Secondary malignant neoplasm of liver and intrahepatic bile duct
http://hl7.org/fhir/sid/icd-10-cm,C79.00,Secondary malignant neoplasm of unspecified kidney and renal pelvis
http://hl7.org/fhir/sid/icd-10-cm,C79.01,Secondary malignant neoplasm of right kidney and renal pelvis
http://hl7.org/fhir/sid/icd-10-cm,C79.02,Secondary malignant neoplasm of left kidney and renal pelvis
http://hl7.org/fhir/sid/icd-10-cm,C79.11,Secondary malignant neoplasm of bladder
http://hl7.org/fhir/sid/icd-10-cm,C79.2,Secondary malignant neoplasm of skin
http://hl7.org/fhir/sid/icd-10-cm,C7A.090,Malignant carcinoid tumor of the bronchus and lung
http://hl7.org/fhir/sid/icd-10-cm,C7A.093,Malignant carcinoid tumor of the kidney
http://hl7.org/fhir/sid/icd-10-cm,C7B.1,Secondary Merkel cell carcinoma
http://hl7.org/fhir/sid/icd-10-cm,C81,Hodgkin lymphoma
http://hl7.org/fhir/sid/icd-10-cm,C81.00,"Nodular lymphocyte predominant Hodgkin lymphoma, unspecified site"
http://hl7.org/fhir/sid/icd-10-cm,C81.01,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of head, face, and neck"
http://hl7.org/fhir/sid/icd-10-cm,C81.02,"Nodular lymphocyte predominant Hodgkin lymphoma, intrathoracic lymph nodes"
